水納島,みんなしま,Minnashima,水納島(多良間村),24.757236,124.693945,沖縄県,多良間村,OKN,TRM,OKN_TRM_MINNASHIMA
石垣島,いしがきじま,Ishigakijima,石垣島,24.340686,124.155584,沖縄県,石垣市,OKN,ISG,OKN_ISG_ISHIGAKIJIMA
竹富島,たけとみじま,Taketomijima,竹富島,24.326876,124.089197,沖縄県,竹富町,OKN,TKT,OKN_TKT_TAKETOMIJIMA
小浜島,こはまじま,Kohamajima,小浜島,24.346608,123.980576,沖縄県,竹富町,OKN,TKT,OKN_TKT_KOHAMAJIMA
嘉弥真島,かやまじま,Kayamajima,嘉弥真島,24.363552,123.999737,沖縄県,竹富町,OKN,TKT,OKN_TKT_KAYAMAJIMA
黒島,くろしま,Kuroshima,黒島(竹富町),24.233926,124.014011,沖縄県,竹富町,OKN,TKT,OKN_TKT_KUROSHIMA
新城島上地,あらぐすくじま（かみじ）,Aragusukujima(Kamiji),新城島上地,24.23421,123.945734,沖縄県,竹富町,OKN,TKT,OKN_TKT_ARAGUSUKUJIMA(KAMIJI)
新城島下地,あらぐすくじま（しもじ）,Aragusukujima(Shimoji),新城島下地,24.234786,123.940728,沖縄県,竹富町,OKN,TKT,OKN_TKT_ARAGUSUKUJIMA(SHIMOJI)
西表島,いりおもてじま,Iriomotehima,西表島,24.330061,123.818798,沖縄県,竹富町,OKN,TKT,OKN_TKT_IRIOMOTEHIMA
由布島,ゆぶじま,Yubujima,由布島,24.342479,123.93249,沖縄県,竹富町,OKN,TKT,OKN_TKT_YUBUJIMA
鳩間島,はとまじま,Hatomajima,鳩間島,24.472853,123.821589,沖縄県,竹富町,OKN,TKT,OKN_TKT_HATOMAJIMA
波照間島,はてるまじま,Haterumajima,波照間島,24.063168,123.779705,沖縄県,竹富町,OKN,TKT,OKN_TKT_HATERUMAJIMA
与那国島,よなぐにじま,Yonagunijima,与那国島,24.456032,122.994464,沖縄県,与那国町,OKN,YNG,OKN_YNG_YONAGUNIJIMA
